Date,Symbol,Open,Close
2020-09-10,HEROMOTOCO,2920.0,2948.75
2020-09-11,HEROMOTOCO,2949.15,2992.25
2020-09-14,HEROMOTOCO,3014.95,3028.5
2020-09-15,HEROMOTOCO,3028.5,3037.15
2020-09-16,HEROMOTOCO,3033.0,3056.2
2020-09-17,HEROMOTOCO,3042.8,3061.0
2020-09-18,HEROMOTOCO,3080.0,3112.65
2020-09-21,HEROMOTOCO,3122.0,3055.35
2020-09-22,HEROMOTOCO,3040.0,3000.15
2020-09-23,HEROMOTOCO,3000.5,2956.75
2020-09-24,HEROMOTOCO,2911.35,2918.3
2020-09-25,HEROMOTOCO,2934.55,3002.0
2020-09-28,HEROMOTOCO,3047.0,3088.9
2020-09-29,HEROMOTOCO,3105.0,3174.95
2020-09-30,HEROMOTOCO,3198.0,3147.3
2020-10-01,HEROMOTOCO,3165.0,3151.45
2020-10-05,HEROMOTOCO,3225.0,3129.2
2020-10-06,HEROMOTOCO,3142.6,3136.35
2020-10-07,HEROMOTOCO,3140.0,3233.65
2020-10-08,HEROMOTOCO,3250.0,3279.15
2020-10-09,HEROMOTOCO,3300.0,3327.4
2020-10-12,HEROMOTOCO,3350.8,3284.7
2020-10-13,HEROMOTOCO,3283.5,3288.05
2020-10-14,HEROMOTOCO,3303.0,3310.8
2020-10-15,HEROMOTOCO,3312.0,3314.3
2020-10-16,HEROMOTOCO,3315.0,3346.45
2020-10-19,HEROMOTOCO,3352.05,3248.7
2020-10-20,HEROMOTOCO,3249.0,3237.6
2020-10-21,HEROMOTOCO,3250.0,3178.35
2020-10-22,HEROMOTOCO,3176.9,3081.5
2020-10-23,HEROMOTOCO,3100.0,3111.05
2020-10-26,HEROMOTOCO,3120.0,2897.95
2020-10-27,HEROMOTOCO,2925.0,2911.95
2020-10-28,HEROMOTOCO,2995.0,2946.2
2020-10-29,HEROMOTOCO,2935.0,2894.0
2020-10-30,HEROMOTOCO,2913.9,2799.8
2020-11-02,HEROMOTOCO,2888.0,2835.65
2020-11-03,HEROMOTOCO,2860.0,2937.4
2020-11-04,HEROMOTOCO,2940.0,2968.0
2020-11-05,HEROMOTOCO,2990.0,2944.35
2020-11-06,HEROMOTOCO,2943.0,2945.45
2020-11-09,HEROMOTOCO,2970.0,2954.25
2020-11-10,HEROMOTOCO,2987.0,2951.25
2020-11-11,HEROMOTOCO,2980.0,3060.15
2020-11-12,HEROMOTOCO,3060.0,3085.8
2020-11-13,HEROMOTOCO,3089.0,3128.9
2020-11-14,HEROMOTOCO,3156.95,3115.7
2020-11-17,HEROMOTOCO,3146.4,3031.3
2020-11-18,HEROMOTOCO,3041.85,2983.0
2020-11-19,HEROMOTOCO,3029.0,2988.5
2020-11-20,HEROMOTOCO,2999.0,2998.65
2020-11-23,HEROMOTOCO,3024.6,3059.75
2020-11-24,HEROMOTOCO,3056.0,3074.15
2020-11-25,HEROMOTOCO,3079.5,3008.75
2020-11-26,HEROMOTOCO,3008.0,3024.55
2020-11-27,HEROMOTOCO,3049.0,3108.85
2020-12-01,HEROMOTOCO,3120.0,3110.25
2020-12-02,HEROMOTOCO,3113.0,3126.2
2020-12-03,HEROMOTOCO,3156.0,3139.85
2020-12-04,HEROMOTOCO,3151.0,3180.45
2020-12-07,HEROMOTOCO,3179.9,3174.05
2020-12-08,HEROMOTOCO,3175.0,3167.95
2020-12-09,HEROMOTOCO,3174.95,3190.7
2020-12-10,HEROMOTOCO,3180.0,3194.3
2020-12-11,HEROMOTOCO,3200.0,3185.3
2020-12-14,HEROMOTOCO,3214.0,3113.65
2020-12-15,HEROMOTOCO,3082.55,3112.35
2020-12-16,HEROMOTOCO,3130.1,3117.5
2020-12-17,HEROMOTOCO,3135.0,3112.65
2020-12-18,HEROMOTOCO,3101.0,3135.3
2020-12-21,HEROMOTOCO,3148.0,2994.1
2020-12-22,HEROMOTOCO,3020.0,3049.1
2020-12-23,HEROMOTOCO,3046.6,3040.05
2020-12-24,HEROMOTOCO,3045.0,3073.1
2020-12-28,HEROMOTOCO,3096.0,3082.6
2020-12-29,HEROMOTOCO,3096.0,3074.0
2020-12-30,HEROMOTOCO,3080.0,3101.4
2020-12-31,HEROMOTOCO,3107.0,3110.0
2021-01-01,HEROMOTOCO,3115.0,3102.65
2021-01-04,HEROMOTOCO,3112.0,3043.85
2021-01-05,HEROMOTOCO,3052.0,3067.2
2021-01-06,HEROMOTOCO,3081.3,3083.55
2021-01-07,HEROMOTOCO,3094.0,3055.25
2021-01-08,HEROMOTOCO,3070.0,3161.1
2021-01-11,HEROMOTOCO,3161.0,3197.7
2021-01-12,HEROMOTOCO,3190.0,3248.25
2021-01-13,HEROMOTOCO,3260.0,3256.8
2021-01-14,HEROMOTOCO,3265.0,3266.6
2021-01-15,HEROMOTOCO,3250.0,3203.0
2021-01-18,HEROMOTOCO,3200.0,3163.15
2021-01-19,HEROMOTOCO,3170.5,3232.9
2021-01-20,HEROMOTOCO,3239.0,3275.6
2021-01-21,HEROMOTOCO,3275.6,3247.3
2021-01-22,HEROMOTOCO,3265.0,3374.9
2021-01-25,HEROMOTOCO,3417.95,3474.95
2021-01-27,HEROMOTOCO,3450.0,3358.55
2021-01-28,HEROMOTOCO,3338.95,3397.4
2021-01-29,HEROMOTOCO,3419.9,3256.05
2021-02-01,HEROMOTOCO,3300.0,3340.65
2021-02-02,HEROMOTOCO,3400.0,3293.85
2021-02-03,HEROMOTOCO,3296.55,3380.8
2021-02-04,HEROMOTOCO,3441.0,3440.7
2021-02-05,HEROMOTOCO,3500.0,3429.2
2021-02-08,HEROMOTOCO,3478.0,3495.0
2021-02-09,HEROMOTOCO,3461.0,3499.45
2021-02-10,HEROMOTOCO,3490.0,3538.95
2021-02-11,HEROMOTOCO,3524.0,3541.5
2021-02-12,HEROMOTOCO,3535.95,3515.75
2021-02-15,HEROMOTOCO,3488.95,3465.4
2021-02-16,HEROMOTOCO,3470.0,3461.55
2021-02-17,HEROMOTOCO,3463.45,3584.0
2021-02-18,HEROMOTOCO,3579.65,3522.85
2021-02-19,HEROMOTOCO,3522.85,3389.7
2021-02-22,HEROMOTOCO,3400.0,3414.15
2021-02-23,HEROMOTOCO,3414.15,3405.45
2021-02-24,HEROMOTOCO,3440.0,3441.6
2021-02-25,HEROMOTOCO,3450.0,3434.4
2021-02-26,HEROMOTOCO,3405.0,3224.0
2021-03-01,HEROMOTOCO,3255.0,3350.2
2021-03-02,HEROMOTOCO,3352.0,3476.4
2021-03-03,HEROMOTOCO,3510.0,3424.35
2021-03-04,HEROMOTOCO,3398.0,3419.85
2021-03-05,HEROMOTOCO,3415.0,3461.7
2021-03-08,HEROMOTOCO,3461.65,3463.95
2021-03-09,HEROMOTOCO,3465.05,3448.85
2021-03-10,HEROMOTOCO,3449.0,3419.35
2021-03-12,HEROMOTOCO,3355.0,3350.55
2021-03-15,HEROMOTOCO,3360.0,3264.15
2021-03-16,HEROMOTOCO,3298.95,3255.05
2021-03-17,HEROMOTOCO,3257.0,3190.55
2021-03-18,HEROMOTOCO,3217.7,3107.2
2021-03-19,HEROMOTOCO,3085.0,3119.15
2021-03-22,HEROMOTOCO,3131.6,3095.85
2021-03-23,HEROMOTOCO,3107.9,3067.45
2021-03-24,HEROMOTOCO,3068.0,3033.85
2021-03-25,HEROMOTOCO,3033.1,2941.65
2021-03-26,HEROMOTOCO,2972.0,2937.8
2021-03-30,HEROMOTOCO,2934.95,2963.85
2021-03-31,HEROMOTOCO,2955.6,2913.6
2021-04-01,HEROMOTOCO,2949.0,2956.1
2021-04-05,HEROMOTOCO,2961.0,2886.9
2021-04-06,HEROMOTOCO,2900.0,2887.95
2021-04-07,HEROMOTOCO,2880.0,2941.6
2021-04-08,HEROMOTOCO,2969.0,2928.0
2021-04-09,HEROMOTOCO,2928.0,2912.9
2021-04-12,HEROMOTOCO,2874.0,2786.1
2021-04-13,HEROMOTOCO,2799.0,2865.35
2021-04-15,HEROMOTOCO,2852.0,2862.55
2021-04-16,HEROMOTOCO,2838.25,2894.85
2021-04-19,HEROMOTOCO,2761.35,2785.55
2021-04-20,HEROMOTOCO,2841.25,2823.7
2021-04-22,HEROMOTOCO,2753.3,2851.15
2021-04-23,HEROMOTOCO,2818.0,2864.05
2021-04-26,HEROMOTOCO,2860.05,2864.55
2021-04-27,HEROMOTOCO,2875.0,2905.5
2021-04-28,HEROMOTOCO,2928.0,2926.25
2021-04-29,HEROMOTOCO,2963.8,2860.1
2021-04-30,HEROMOTOCO,2834.8,2819.15
2019-01-02,IOC,137.3,137.25
2019-01-03,IOC,137.2,132.65
2019-01-04,IOC,132.65,133.95
2019-01-07,IOC,134.5,133.45
2019-01-08,IOC,133.6,134.0
2019-01-09,IOC,133.75,132.0
2019-01-10,IOC,131.1,129.9
2019-01-11,IOC,130.5,131.2
2019-01-14,IOC,133.0,132.3
2019-01-15,IOC,132.6,134.55
2019-01-16,IOC,135.0,135.8
2019-01-17,IOC,136.0,137.65
2019-01-18,IOC,137.5,137.85
2019-01-21,IOC,137.0,135.65
2019-01-22,IOC,135.95,135.95
2019-01-23,IOC,136.5,136.1
2019-01-24,IOC,136.25,136.8
2019-01-25,IOC,136.8,137.75
2019-01-28,IOC,137.2,138.05
2019-01-29,IOC,138.0,137.35
2019-01-30,IOC,137.15,134.55
2019-01-31,IOC,133.0,136.85
2019-02-01,IOC,137.35,137.2
2019-02-04,IOC,136.5,135.9
2019-02-05,IOC,135.95,133.75
2019-02-06,IOC,133.5,137.85
2019-02-07,IOC,137.85,138.05
2019-02-08,IOC,138.15,133.8
2019-02-11,IOC,133.9,135.85
2019-02-12,IOC,137.0,134.75
2019-02-13,IOC,135.0,129.9
2019-02-14,IOC,129.5,124.65
2019-02-15,IOC,126.95,125.45
2019-02-18,IOC,125.85,124.95
2019-02-19,IOC,125.0,125.6
2019-02-20,IOC,126.5,129.3
2019-02-21,IOC,129.0,131.1
2019-02-22,IOC,131.75,137.2
2019-02-25,IOC,137.9,138.6
2019-02-26,IOC,137.0,142.25
2019-02-27,IOC,143.0,140.9
2019-02-28,IOC,142.5,144.6
2019-03-01,IOC,144.9,148.05
2019-03-05,IOC,146.8,153.65
2019-03-06,IOC,155.0,154.9
2019-03-07,IOC,155.45,150.2
2019-03-08,IOC,150.0,148.7
2019-03-11,IOC,150.0,153.7
2019-03-12,IOC,155.0,154.1
2019-03-13,IOC,152.0,148.75
2019-03-14,IOC,149.5,151.1
2019-03-15,IOC,152.7,157.35
2019-03-18,IOC,159.95,162.8
2019-03-19,IOC,166.0,162.7
2019-03-20,IOC,162.75,159.0
2019-03-22,IOC,158.8,157.05
2019-03-25,IOC,157.0,164.35
2019-03-26,IOC,165.1,161.8
2019-03-27,IOC,162.0,161.45
2019-03-28,IOC,162.0,161.3
2019-03-29,IOC,163.0,162.85
2019-04-01,IOC,163.1,158.7
2019-04-02,IOC,158.0,158.15
2019-04-03,IOC,158.0,153.45
2019-04-04,IOC,154.5,155.2
2019-04-05,IOC,155.75,158.45
2019-04-08,IOC,157.4,152.05
2019-04-09,IOC,149.0,155.4
2019-04-10,IOC,154.75,156.6
2019-04-11,IOC,156.6,157.95
2019-04-12,IOC,158.85,155.35
2019-04-15,IOC,156.8,154.0
2019-04-16,IOC,155.6,155.7
2019-04-18,IOC,157.45,156.1
2019-04-22,IOC,152.5,149.75
2019-04-23,IOC,149.4,149.4
2019-04-24,IOC,151.0,153.8
2019-04-25,IOC,153.6,152.7
2019-04-26,IOC,153.9,152.85
2019-04-30,IOC,155.0,158.05
2019-05-02,IOC,159.0,158.1
2019-05-03,IOC,159.95,156.15
2019-05-06,IOC,157.5,156.7
2019-05-07,IOC,156.7,153.45
2019-05-08,IOC,154.0,152.2
2019-05-09,IOC,152.2,150.6
2019-05-10,IOC,149.9,147.6
2019-05-13,IOC,146.2,142.6
2019-05-14,IOC,142.6,143.6
2019-05-15,IOC,145.0,145.75
2019-05-16,IOC,144.3,151.15
2019-05-17,IOC,150.0,149.6
2019-05-20,IOC,155.0,157.65
2019-05-21,IOC,158.0,153.5
2019-05-22,IOC,155.0,155.45
2019-05-23,IOC,158.5,154.2
2019-05-24,IOC,159.0,156.8
2019-05-27,IOC,156.0,162.2
2019-05-28,IOC,162.0,163.45
2019-05-29,IOC,164.6,160.35
2019-05-30,IOC,160.5,161.95
2019-05-31,IOC,164.0,165.55
2019-06-03,IOC,167.8,169.7
2019-06-04,IOC,170.0,165.35
2019-06-06,IOC,167.3,163.55
2019-06-07,IOC,163.0,163.8
2019-06-10,IOC,163.4,160.65
2019-06-11,IOC,161.1,162.5
2019-06-12,IOC,163.0,162.55
2019-06-13,IOC,163.2,160.7
2019-06-14,IOC,160.1,159.8
2019-06-17,IOC,159.65,155.3
2019-06-18,IOC,154.8,157.65
2019-06-19,IOC,155.95,154.4
2019-06-20,IOC,154.4,156.75
2019-06-21,IOC,153.95,153.85
2019-06-24,IOC,153.1,152.05
2019-06-25,IOC,152.05,154.6
2019-06-26,IOC,153.1,154.95
2019-06-27,IOC,154.75,156.6
2019-06-28,IOC,157.3,155.9
2019-07-01,IOC,155.9,151.65
2019-07-02,IOC,152.55,154.7
2019-07-03,IOC,155.95,156.15
2019-07-04,IOC,155.5,156.55
2019-07-05,IOC,157.5,152.2
2019-07-08,IOC,150.9,144.05
2019-07-09,IOC,144.0,151.4
2019-07-10,IOC,150.5,148.15
2019-07-11,IOC,147.5,147.9
2019-07-12,IOC,147.0,146.85
2019-07-15,IOC,145.85,145.4
2019-07-16,IOC,146.0,147.05
2019-07-17,IOC,149.25,146.85
2019-07-18,IOC,146.85,147.6
2019-07-19,IOC,148.6,146.5
2019-07-22,IOC,145.0,147.95
2019-07-23,IOC,147.65,147.35
2019-07-24,IOC,146.8,147.95
2019-07-25,IOC,148.0,146.65
2019-07-26,IOC,146.25,141.8
2019-07-29,IOC,143.0,138.25
2019-07-30,IOC,139.0,133.5
2019-07-31,IOC,132.0,139.3
2019-08-01,IOC,137.95,136.95
2019-08-02,IOC,137.8,135.25
2019-08-05,IOC,134.0,132.25
2019-08-06,IOC,131.85,132.4
2019-08-07,IOC,133.5,129.0
2019-08-08,IOC,130.4,130.85
2019-08-09,IOC,130.6,130.5
2019-08-13,IOC,130.3,125.9
2019-08-14,IOC,125.9,126.45
2019-08-16,IOC,127.0,126.25
2019-08-19,IOC,126.35,125.8
2019-08-20,IOC,126.0,124.2
2019-08-21,IOC,123.9,121.05
2019-08-22,IOC,121.05,117.8
2019-08-23,IOC,117.0,122.8
2019-08-26,IOC,124.1,125.5
2019-08-27,IOC,126.45,125.75
2019-08-28,IOC,125.9,122.9
2019-08-29,IOC,123.2,123.65
2019-08-30,IOC,124.2,122.45
2019-09-03,IOC,117.75,117.25
2019-09-04,IOC,118.4,120.35
2019-09-05,IOC,120.6,124.7
2019-09-06,IOC,125.15,126.95
2019-09-09,IOC,127.05,126.65
2019-09-11,IOC,126.0,126.05
2019-09-12,IOC,126.7,124.4
2019-09-13,IOC,125.3,130.1
2019-09-16,IOC,126.0,128.55
2019-09-17,IOC,127.75,125.2
2019-09-18,IOC,127.6,128.15
2019-09-19,IOC,128.3,126.2
2019-09-20,IOC,125.95,132.55
2019-09-23,IOC,134.5,142.65
2019-09-24,IOC,142.5,138.7
2019-09-25,IOC,138.25,140.7
2019-09-26,IOC,141.95,144.55
2019-09-27,IOC,146.6,145.55
2019-09-30,IOC,146.45,147.4
2019-10-01,IOC,149.8,148.55
2019-10-03,IOC,150.9,151.75
2019-10-04,IOC,153.25,151.05
2019-10-07,IOC,149.9,148.7
2019-10-09,IOC,147.55,148.2
2019-10-10,IOC,148.2,148.2
2019-10-11,IOC,147.2,143.4
2019-10-14,IOC,144.0,144.75
2019-10-15,IOC,145.0,146.45
2019-10-16,IOC,147.25,145.55
2019-10-17,IOC,145.9,146.4
2019-10-18,IOC,146.1,145.6
2019-10-22,IOC,147.1,146.45
2019-10-23,IOC,145.45,144.5
2019-10-24,IOC,144.65,141.3
2019-10-25,IOC,142.5,142.1
2019-10-27,IOC,143.4,142.7
2019-10-29,IOC,143.25,144.35
2019-10-30,IOC,146.5,147.15
2019-10-31,IOC,148.0,146.8
2019-11-01,IOC,141.0,142.65
2019-11-04,IOC,142.65,138.7
2019-11-05,IOC,138.0,137.0
2019-11-06,IOC,137.35,135.6
2019-11-07,IOC,136.7,135.85
2019-11-08,IOC,135.95,134.05
2019-11-11,IOC,134.3,135.6
2019-11-13,IOC,135.6,133.85
2019-11-14,IOC,133.2,136.85
2019-11-15,IOC,136.85,131.7
2019-11-18,IOC,132.0,132.55
2019-11-19,IOC,132.4,133.0
2019-11-20,IOC,133.7,130.9
2019-11-21,IOC,131.4,128.9
2019-11-22,IOC,128.65,129.8
2019-11-25,IOC,129.8,130.85
2019-11-26,IOC,130.7,129.3
2019-11-27,IOC,129.35,131.1
2019-11-28,IOC,130.95,132.55
2019-11-29,IOC,133.0,131.4
2019-12-02,IOC,131.5,128.65
2019-12-03,IOC,128.95,128.5
2019-12-04,IOC,127.95,126.85
2019-12-05,IOC,126.45,125.95
2019-12-06,IOC,125.9,124.4
2019-12-09,IOC,124.4,125.5
2019-12-10,IOC,125.5,122.55
2019-12-11,IOC,123.05,125.55
2019-12-12,IOC,126.5,128.1
2019-12-13,IOC,128.65,128.25
2019-12-16,IOC,128.45,126.15
2019-12-17,IOC,125.6,125.65
2019-12-18,IOC,125.0,126.05
2019-12-19,IOC,126.4,127.4
2019-12-20,IOC,127.05,127.4
2019-12-23,IOC,127.45,126.45
2019-12-24,IOC,127.0,127.4
2019-12-26,IOC,127.0,125.1
2019-12-27,IOC,125.9,127.3
2019-12-30,IOC,127.3,126.6
2019-12-31,IOC,126.55,125.55
2020-01-01,IOC,125.95,125.95
2020-01-02,IOC,126.2,127.0
2020-01-03,IOC,126.5,126.85
2020-01-06,IOC,126.5,124.9
2020-01-07,IOC,125.3,124.55
2020-01-08,IOC,123.05,121.85
2020-01-09,IOC,124.9,124.5
2020-01-10,IOC,125.0,125.45
2020-01-13,IOC,125.9,126.95
2020-01-14,IOC,127.6,126.9
2020-01-15,IOC,126.95,125.7
2020-01-16,IOC,126.05,124.15
2020-01-17,IOC,124.15,122.65
2020-01-20,IOC,117.95,117.5
2020-01-21,IOC,118.0,114.8
2020-01-22,IOC,116.65,113.65
2020-01-23,IOC,115.1,118.35
2020-01-24,IOC,121.5,119.65
2020-01-27,IOC,119.25,117.45
2020-01-28,IOC,118.15,117.9
2020-01-29,IOC,118.8,118.3
2020-01-30,IOC,119.9,117.15
2020-01-31,IOC,118.55,113.45
2020-02-01,IOC,113.35,108.9
2020-02-03,IOC,110.05,108.05
2020-02-04,IOC,110.0,113.8
2020-02-05,IOC,114.85,114.7
2020-02-06,IOC,115.5,117.05
2020-02-07,IOC,116.7,117.5
2020-02-10,IOC,117.4,115.8
2020-02-11,IOC,116.0,116.05
2020-02-12,IOC,116.05,115.1
2020-02-13,IOC,114.95,114.75
2020-02-14,IOC,114.7,115.1
2020-02-17,IOC,115.0,111.8
2020-02-18,IOC,111.9,112.65
2020-02-19,IOC,113.8,114.2
2020-02-20,IOC,113.55,112.3
2020-02-24,IOC,112.8,110.55
2020-02-25,IOC,111.9,110.45
2020-02-26,IOC,110.2,108.35
2020-02-27,IOC,108.35,105.65
2020-02-28,IOC,103.8,105.75
2020-03-02,IOC,108.45,103.95
2020-03-03,IOC,105.5,106.65
2020-03-04,IOC,106.8,106.6
2020-03-05,IOC,107.55,104.8
2020-03-06,IOC,101.8,100.8
2020-03-09,IOC,102.3,99.4
2020-03-11,IOC,100.05,96.9
2020-03-12,IOC,93.0,87.9
2020-03-13,IOC,80.3,92.25
2020-03-16,IOC,90.4,89.7
2020-03-17,IOC,90.0,89.4
2020-03-18,IOC,90.25,87.6
2020-03-19,IOC,84.45,87.95
2020-03-20,IOC,89.0,90.6
2020-03-23,IOC,82.0,80.75
2020-03-24,IOC,82.9,79.7
2020-03-25,IOC,77.8,77.85
2020-03-26,IOC,78.0,78.0
2020-03-27,IOC,78.5,76.9
2020-03-30,IOC,75.0,76.8
2020-03-31,IOC,78.0,81.65
2020-04-01,IOC,81.65,78.95
2020-04-03,IOC,81.0,79.5
2020-04-07,IOC,82.0,83.0
2020-04-08,IOC,82.85,81.75
2020-04-09,IOC,82.7,83.4
2020-04-13,IOC,84.5,83.15
2020-04-15,IOC,84.0,83.2
2020-04-16,IOC,83.25,84.7
2020-04-17,IOC,86.05,86.0
2020-04-20,IOC,87.75,87.55
2020-04-21,IOC,86.8,83.0
2020-04-22,IOC,82.95,83.0
2020-04-23,IOC,83.4,83.1
2020-04-24,IOC,82.25,81.5
2020-04-27,IOC,82.4,81.5
2020-04-28,IOC,82.1,79.65
2020-04-29,IOC,80.0,80.5
2020-04-30,IOC,81.55,84.2
2020-05-04,IOC,82.65,79.75
2020-05-05,IOC,81.0,78.7
2020-05-06,IOC,76.8,76.55
2020-05-07,IOC,76.85,75.75
2020-05-08,IOC,76.1,74.35
2020-05-11,IOC,75.55,75.35
2020-05-12,IOC,75.85,74.9
2020-05-13,IOC,77.9,76.0
2020-05-14,IOC,76.0,75.15
2020-05-15,IOC,75.75,75.5
2020-05-18,IOC,75.55,71.55
2020-05-19,IOC,72.85,72.05
2020-05-20,IOC,72.35,74.1
2020-05-21,IOC,74.1,74.45
2020-05-22,IOC,73.75,75.5
2020-05-26,IOC,76.6,77.15
2020-05-27,IOC,77.2,77.55
2020-05-28,IOC,77.4,77.7
2020-05-29,IOC,77.7,83.2
2020-06-01,IOC,85.3,86.15
2020-06-02,IOC,86.6,85.8
2020-06-03,IOC,86.3,87.0
2020-06-04,IOC,86.05,85.9
2020-06-05,IOC,86.6,89.4
2020-06-08,IOC,92.9,93.1
2020-06-09,IOC,93.35,90.65
2020-06-10,IOC,90.6,89.95
2020-06-11,IOC,90.1,88.35
2020-06-12,IOC,85.0,88.3
2020-06-15,IOC,88.15,86.2
2020-06-16,IOC,87.35,84.85
2020-06-17,IOC,84.5,84.35
2020-06-18,IOC,84.3,84.85
2020-06-19,IOC,86.0,85.3
2020-06-22,IOC,85.85,88.05
2020-06-23,IOC,88.8,89.35
2020-06-24,IOC,90.5,87.1
2020-06-25,IOC,85.2,85.05
2020-06-26,IOC,85.9,89.15
2020-06-29,IOC,89.5,87.1
2020-06-30,IOC,88.3,85.35
2020-07-01,IOC,85.65,85.65
2020-07-02,IOC,86.5,88.35
2020-07-03,IOC,88.4,87.85
2020-07-06,IOC,88.05,87.95
2020-07-07,IOC,88.0,86.15
2020-07-08,IOC,86.25,86.95
2020-07-09,IOC,87.45,86.5
2020-07-10,IOC,86.45,86.15
2020-07-13,IOC,87.0,87.4
2020-07-14,IOC,86.75,86.4
2020-07-15,IOC,86.8,85.65
2020-07-16,IOC,85.45,84.25
2020-07-17,IOC,84.65,86.9
2020-07-20,IOC,86.95,88.3
2020-07-21,IOC,88.3,93.45
2020-07-22,IOC,93.55,92.0
2020-07-23,IOC,91.75,94.3
2020-07-24,IOC,93.9,92.8
2020-07-27,IOC,93.6,93.75
2020-07-28,IOC,93.75,93.4
2020-07-29,IOC,92.3,92.6
2020-07-30,IOC,92.0,88.55
2020-07-31,IOC,89.3,88.45
2020-08-03,IOC,88.35,86.2
2020-08-04,IOC,86.3,86.95
2020-08-05,IOC,87.0,86.6
2020-08-06,IOC,86.8,87.2
2020-08-07,IOC,87.7,86.4
2020-08-10,IOC,86.6,87.1
2020-08-11,IOC,87.2,87.05
2020-08-12,IOC,87.05,85.85
2020-08-13,IOC,86.4,86.85
2020-08-14,IOC,87.5,84.8
2020-08-17,IOC,85.25,87.55
2020-08-18,IOC,87.1,87.0
2020-08-19,IOC,87.1,88.0
2020-08-20,IOC,87.9,89.05
2020-08-21,IOC,89.95,88.85
2020-08-24,IOC,88.95,88.35
2020-08-25,IOC,88.35,88.3
2020-08-26,IOC,88.8,87.9
2020-08-27,IOC,88.15,87.2
2020-08-28,IOC,87.8,87.8
2020-08-31,IOC,88.5,85.8
2020-09-01,IOC,85.8,84.65
2020-09-02,IOC,85.4,85.3
2020-09-03,IOC,85.7,85.1
2020-09-04,IOC,84.0,83.9
2020-09-07,IOC,84.5,83.8
2020-09-08,IOC,83.95,82.75
2020-09-09,IOC,82.7,80.55
2020-09-10,IOC,80.7,83.55
2020-09-11,IOC,83.3,83.1
2020-09-14,IOC,83.2,82.7
2020-09-15,IOC,82.7,82.25
2020-09-16,IOC,82.25,82.7
2020-09-17,IOC,82.4,81.8
2020-09-18,IOC,82.6,80.7
2020-09-21,IOC,80.8,77.7
2020-09-22,IOC,78.1,76.15
2020-09-23,IOC,76.5,75.95
2020-09-24,IOC,75.0,72.0
2020-09-25,IOC,72.35,74.1
2020-09-28,IOC,75.0,75.65
2020-09-29,IOC,76.0,74.85
2020-09-30,IOC,74.85,73.9
2020-10-01,IOC,73.95,74.1
2020-10-05,IOC,74.5,75.55
2020-10-06,IOC,76.15,75.35
2020-10-07,IOC,75.15,75.2
2020-10-08,IOC,75.1,75.5
2020-10-09,IOC,74.6,76.5
2020-10-12,IOC,76.5,75.7
2020-10-13,IOC,75.55,76.1
2020-10-14,IOC,75.2,74.65
2020-10-15,IOC,74.65,74.55
2020-10-16,IOC,74.6,74.2
2020-10-19,IOC,74.6,76.8
2020-10-20,IOC,76.6,75.05
2020-10-21,IOC,75.75,76.0
2020-10-22,IOC,75.85,77.7
2020-10-23,IOC,77.7,78.25
2020-10-26,IOC,78.25,78.1
2020-10-27,IOC,77.55,78.1
2020-10-28,IOC,78.1,78.05
2020-10-29,IOC,76.7,78.4
2020-10-30,IOC,80.0,79.55
2020-11-02,IOC,80.05,78.2
2020-11-03,IOC,78.05,78.0
2020-11-04,IOC,78.0,77.95
2020-11-05,IOC,78.7,79.8
2020-11-06,IOC,80.0,80.25
2020-11-09,IOC,80.45,81.2
2020-11-10,IOC,81.1,84.25
2020-11-11,IOC,84.25,85.0
2020-11-12,IOC,85.0,85.3
2020-11-13,IOC,84.0,84.75
2020-11-14,IOC,85.25,86.65
2020-11-17,IOC,87.0,84.95
2020-11-18,IOC,84.5,85.25
2020-11-19,IOC,85.25,84.7
2020-11-20,IOC,84.75,84.85
2020-11-23,IOC,85.5,86.45
2020-11-24,IOC,87.0,86.15
2020-11-25,IOC,86.5,85.75
2020-11-26,IOC,85.9,85.6
2020-11-27,IOC,85.6,84.6
2020-12-01,IOC,85.0,85.85
2020-12-02,IOC,85.85,88.4
2020-12-03,IOC,89.45,89.9
2020-12-04,IOC,90.3,90.4
2020-12-07,IOC,90.5,91.7
2020-12-08,IOC,92.0,91.05
2020-12-09,IOC,91.4,93.95
2020-12-10,IOC,93.9,92.45
2020-12-11,IOC,93.55,93.85
2020-12-14,IOC,95.0,96.2
2020-12-15,IOC,96.25,95.45
2020-12-16,IOC,96.5,96.35
2020-12-17,IOC,96.5,95.4
2020-12-18,IOC,95.4,93.95
2020-12-21,IOC,93.4,87.1
2020-12-22,IOC,86.0,87.95
2020-12-23,IOC,88.2,88.15
2020-12-24,IOC,88.25,90.25
2020-12-28,IOC,91.0,91.7
2020-12-29,IOC,92.0,91.2
2020-12-30,IOC,91.35,90.9
2020-12-31,IOC,90.5,90.95
2021-01-01,IOC,91.3,91.5
2021-01-04,IOC,92.0,93.85
2021-01-05,IOC,93.0,93.0
2021-01-06,IOC,93.35,94.1
2021-01-07,IOC,95.0,94.5
2021-01-08,IOC,95.1,96.15
2021-01-11,IOC,96.2,96.0
2021-01-12,IOC,95.6,97.95
2021-01-13,IOC,98.45,100.95
2021-01-14,IOC,101.75,103.2
2021-01-15,IOC,103.35,101.3
2021-01-18,IOC,101.55,98.3
2021-01-19,IOC,99.0,98.55
2021-01-20,IOC,98.9,98.3
2021-01-21,IOC,98.2,96.7
